time	V(vg1)	V(vg2)	V(vo2)	I(C4)	I(L2)	I(L6)	I(Lp1)	I(Lp2)	I(Rl1)
Step Information: Load=10  (Step: 1/20)
3.501993744385590e-05	0.000000e+00	1.000898e-01	1.103873e+02	-1.838704e+00	7.308430e+00	-5.907825e-10	3.965032e-05	8.665784e+00	1.103873e+01
3.501993745912146e-05	0.000000e+00	1.000654e-01	1.103873e+02	-1.866351e+00	7.308429e+00	-4.429812e-10	3.965009e-05	8.665784e+00	1.103873e+01
3.501993748963872e-05	0.000000e+00	1.000166e-01	1.103873e+02	-1.317116e+00	7.308428e+00	-6.613128e-10	3.965043e-05	8.665784e+00	1.103873e+01
3.501993749011056e-05	0.000000e+00	1.000158e-01	1.103873e+02	-1.025543e+00	7.308428e+00	-1.139848e-07	3.975173e-05	8.665784e+00	1.103873e+01
3.501993749058241e-05	0.000000e+00	1.000151e-01	1.103873e+02	-9.843750e-01	7.308428e+00	-2.273044e-07	3.985350e-05	8.665785e+00	1.103873e+01
3.501993749105425e-05	0.000000e+00	1.000143e-01	1.103873e+02	-1.468750e+00	7.308428e+00	-1.143161e-07	3.975305e-05	8.665784e+00	1.103873e+01
3.501993749152610e-05	0.000000e+00	1.000136e-01	1.103873e+02	-1.707698e+00	7.308429e+00	-1.324868e-09	3.964937e-05	8.665784e+00	1.103873e+01
3.501993749162324e-05	0.000000e+00	1.000134e-01	1.103873e+02	-1.707198e+00	7.308429e+00	-2.383007e-09	3.964985e-05	8.665784e+00	1.103873e+01
3.501993749209509e-05	0.000000e+00	1.000127e-01	1.103873e+02	-1.711247e+00	7.308430e+00	-7.346669e-09	3.965458e-05	8.665784e+00	1.103873e+01
3.501993749219223e-05	0.000000e+00	1.000125e-01	1.103873e+02	-1.711747e+00	7.308430e+00	-8.520961e-09	3.965547e-05	8.665784e+00	1.103873e+01
3.501993749266408e-05	0.000000e+00	1.000117e-01	1.103873e+02	3.266006e-01	7.308430e+00	-1.458669e-08	3.966076e-05	8.665784e+00	1.103873e+01
3.501993749276122e-05	0.000000e+00	1.000116e-01	1.103873e+02	7.460938e-01	7.308430e+00	-1.462545e-08	3.966169e-05	8.665784e+00	1.103873e+01
3.501993749285837e-05	0.000000e+00	1.000114e-01	1.103873e+02	2.636719e+00	7.308430e+00	-1.528928e-08	3.966632e-05	8.665784e+00	1.103873e+01
3.501993749295551e-05	0.000000e+00	1.000113e-01	1.103873e+02	4.529297e+00	7.308430e+00	-9.750021e-09	3.966367e-05	8.665784e+00	1.103873e+01
3.501993749305266e-05	0.000000e+00	1.000111e-01	1.103873e+02	1.414062e+00	7.308431e+00	-6.207731e-09	3.965796e-05	8.665784e+00	1.103873e+01
3.501993749314980e-05	0.000000e+00	1.000110e-01	1.103873e+02	-1.705078e+00	7.308431e+00	-8.420380e-09	3.965900e-05	8.665784e+00	1.103873e+01
3.501993749324694e-05	0.000000e+00	1.000108e-01	1.103873e+02	-1.707698e+00	7.308432e+00	-6.838906e-09	3.965798e-05	8.665784e+00	1.103873e+01
3.501993749371879e-05	0.000000e+00	1.000101e-01	1.103873e+02	-1.704459e+00	7.308433e+00	-7.749869e-10	3.964812e-05	8.665784e+00	1.103873e+01
3.501993749381593e-05	0.000000e+00	1.000099e-01	1.103873e+02	-1.703125e+00	7.308433e+00	-6.609793e-10	3.964744e-05	8.665784e+00	1.103873e+01
3.501993749428778e-05	0.000000e+00	1.000091e-01	1.103873e+02	-1.707031e+00	7.308433e+00	-7.736502e-10	3.964924e-05	8.665784e+00	1.103873e+01
3.501993749475962e-05	0.000000e+00	1.000084e-01	1.103873e+02	-1.710938e+00	7.308433e+00	-8.791591e-10	3.965044e-05	8.665784e+00	1.103873e+01
3.501993749485677e-05	0.000000e+00	1.000082e-01	1.103873e+02	-1.710938e+00	7.308433e+00	-1.104683e-09	3.965067e-05	8.665784e+00	1.103873e+01
3.501993749532861e-05	0.000000e+00	1.000075e-01	1.103873e+02	-1.710938e+00	7.308434e+00	-2.034263e-09	3.965008e-05	8.665784e+00	1.103873e+01
3.501993749542576e-05	0.000000e+00	1.000073e-01	1.103873e+02	-1.710938e+00	7.308434e+00	-4.117179e-09	3.965126e-05	8.665784e+00	1.103873e+01
3.501993749589760e-05	0.000000e+00	1.000066e-01	1.103873e+02	-1.710938e+00	7.308434e+00	-1.606567e-08	3.966227e-05	8.665784e+00	1.103873e+01
3.501993749636945e-05	0.000000e+00	1.000058e-01	1.103873e+02	-1.707698e+00	7.308434e+00	-1.772680e-08	3.966661e-05	8.665784e+00	1.103873e+01
3.501993749646659e-05	0.000000e+00	1.000057e-01	1.103873e+02	-1.705729e+00	7.308434e+00	-1.662001e-08	3.966617e-05	8.665784e+00	1.103873e+01
3.501993749666088e-05	0.000000e+00	1.000053e-01	1.103873e+02	-1.703122e+00	7.308435e+00	5.686401e-06	3.966547e-05	8.665777e+00	1.103873e+01
3.502006249665734e-05	0.000000e+00	0.000000e+00	1.103873e+02	1.800941e+00	7.307904e+00	7.334723e+00	4.586944e-04	2.573740e-03	1.103873e+01
3.502006255769186e-05	0.000000e+00	0.000000e+00	1.103873e+02	1.802117e+00	7.307968e+00	7.337418e+00	3.191083e-04	3.194051e-04	1.103873e+01
3.502006267976088e-05	0.000000e+00	0.000000e+00	1.103873e+02	1.804300e+00	7.308102e+00	7.340892e+00	3.993613e-05	3.994514e-05	1.103873e+01
3.502006341217501e-05	0.000000e+00	0.000000e+00	1.103873e+02	1.815134e+00	7.308144e+00	7.360260e+00	3.993612e-05	3.994469e-05	1.103873e+01
3.502006438874106e-05	0.000000e+00	0.000000e+00	1.103873e+02	1.826544e+00	7.308190e+00	7.384140e+00	3.993612e-05	3.994410e-05	1.103873e+01
3.502006634185928e-05	0.000000e+00	0.000000e+00	1.103873e+02	1.847319e+00	7.308260e+00	7.425501e+00	3.993611e-05	3.994297e-05	1.103873e+01
3.502007024810960e-05	0.000000e+00	0.000000e+00	1.103873e+02	1.877747e+00	7.308343e+00	7.486128e+00	3.993611e-05	3.994100e-05	1.103873e+01
3.502007806061025e-05	0.000000e+00	0.000000e+00	1.103873e+02	1.910063e+00	7.308411e+00	7.550422e+00	3.993610e-05	3.993847e-05	1.103873e+01
3.502009368561154e-05	0.000000e+00	0.000000e+00	1.103873e+02	1.929574e+00	7.308441e+00	7.589541e+00	3.993610e-05	3.993664e-05	1.103873e+01
3.502012493561413e-05	0.000000e+00	0.000000e+00	1.103873e+02	1.933784e+00	7.308444e+00	7.597838e+00	3.993610e-05	3.993619e-05	1.103873e+01
3.502018743561930e-05	0.000000e+00	0.000000e+00	1.103873e+02	1.933430e+00	7.308441e+00	7.597132e+00	3.993610e-05	3.993623e-05	1.103873e+01
3.502106243562231e-05	0.000000e+00	0.000000e+00	1.103874e+02	1.933455e+00	7.308411e+00	7.597340e+00	3.993611e-05	3.993622e-05	1.103874e+01
3.527606243561299e-05	0.000000e+00	0.000000e+00	1.103972e+02	1.924042e+00	7.299500e+00	7.588384e+00	3.993698e-05	3.993709e-05	1.103972e+01
3.553206243561702e-05	0.000000e+00	0.000000e+00	1.104070e+02	1.914852e+00	7.290803e+00	7.579677e+00	3.993785e-05	3.993797e-05	1.104070e+01
3.593206243561464e-05	0.000000e+00	0.000000e+00	1.104223e+02	1.900826e+00	7.277544e+00	7.566387e+00	3.993921e-05	3.993932e-05	1.104223e+01
3.633206243561227e-05	0.000000e+00	0.000000e+00	1.104374e+02	1.887136e+00	7.264616e+00	7.553437e+00	3.994055e-05	3.994067e-05	1.104374e+01
3.673206243560989e-05	0.000000e+00	0.000000e+00	1.104525e+02	1.873735e+00	7.251970e+00	7.540781e+00	3.994189e-05	3.994201e-05	1.104525e+01
3.753206243560514e-05	0.000000e+00	0.000000e+00	1.104822e+02	1.847528e+00	7.227255e+00	7.516058e+00	3.994454e-05	3.994466e-05	1.104822e+01
3.873206243559801e-05	0.000000e+00	0.000000e+00	1.105261e+02	1.809057e+00	7.190980e+00	7.479780e+00	3.994845e-05	3.994856e-05	1.105261e+01
3.999000000000363e-05	0.000000e+00	0.000000e+00	1.105712e+02	1.769218e+00	7.153396e+00	7.442192e+00	3.995245e-05	3.995257e-05	1.105712e+01
4.000000000001225e-05	0.000000e+00	0.000000e+00	1.105715e+02	1.768492e+00	7.153098e+00	7.441072e+00	3.994644e-05	3.994659e-05	1.105715e+01
4.000100000001172e-05	1.600000e+00	0.000000e+00	1.105715e+02	-6.156130e-01	2.384366e+00	7.441569e+00	5.448551e+00	3.977079e-05	1.105715e+01
4.000300000001067e-05	4.800000e+00	0.000000e+00	1.105714e+02	-1.807683e+00	-4.434691e-10	7.441779e+00	8.172957e+00	3.968288e-05	1.105714e+01
4.001000000000698e-05	1.600000e+01	0.000000e+00	1.105712e+02	-1.807770e+00	-4.435219e-10	7.441576e+00	8.173666e+00	3.968283e-05	1.105712e+01
4.281919999978012e-05	1.600000e+01	0.000000e+00	1.104686e+02	-1.843698e+00	-4.432578e-10	7.359461e+00	8.457859e+00	3.966426e-05	1.104686e+01
4.501000000001198e-05	1.600000e+01	0.000000e+00	1.103872e+02	-1.871899e+00	-4.430920e-10	7.294920e+00	8.679427e+00	3.964966e-05	1.103872e+01
4.501993463133791e-05	1.045899e-01	0.000000e+00	1.103868e+02	-1.875235e+00	-4.430988e-10	7.294627e+00	8.680432e+00	3.964959e-05	1.103868e+01
4.501993630980083e-05	1.019043e-01	0.000000e+00	1.103868e+02	-1.880894e+00	-4.430722e-10	7.294632e+00	8.680432e+00	3.964961e-05	1.103868e+01
4.501993704221496e-05	1.007325e-01	0.000000e+00	1.103868e+02	-1.868316e+00	-4.430937e-10	7.294634e+00	8.680432e+00	3.964960e-05	1.103868e+01
4.501993708799779e-05	1.006592e-01	0.000000e+00	1.103868e+02	-1.891683e+00	-4.430575e-10	7.294633e+00	8.680432e+00	3.964963e-05	1.103868e+01
4.501993731705067e-05	1.002927e-01	0.000000e+00	1.103868e+02	-1.862823e+00	-5.907516e-10	7.294632e+00	8.680432e+00	3.964976e-05	1.103868e+01
4.501993737830723e-05	1.001947e-01	0.000000e+00	1.103868e+02	-1.858581e+00	-1.087580e-09	7.294630e+00	8.680432e+00	3.965007e-05	1.103868e+01
4.501993738403876e-05	1.001856e-01	0.000000e+00	1.103868e+02	-1.815307e+00	-8.863917e-10	7.294629e+00	8.680432e+00	3.965030e-05	1.103868e+01
4.501993739168542e-05	1.001733e-01	0.000000e+00	1.103868e+02	-1.834574e+00	-4.430923e-10	7.294627e+00	8.680432e+00	3.964996e-05	1.103868e+01
4.501993740697874e-05	1.001489e-01	0.000000e+00	1.103868e+02	-1.868326e+00	-4.430771e-10	7.294626e+00	8.680432e+00	3.964964e-05	1.103868e+01
4.501993743755150e-05	1.000999e-01	0.000000e+00	1.103868e+02	-1.862046e+00	-4.429891e-10	7.294627e+00	8.680432e+00	3.964961e-05	1.103868e+01
4.501993749871092e-05	1.000021e-01	0.000000e+00	1.103868e+02	-1.849921e+00	1.801476e-02	7.294623e+00	8.646727e+00	4.615601e-05	1.103868e+01
4.501994531137810e-05	8.750182e-02	0.000000e+00	1.103868e+02	-4.908128e-01	2.759151e+00	7.294037e+00	3.798560e+00	8.773169e-04	1.103868e+01
4.502000000000672e-05	8.841821e-09	0.000000e+00	1.103868e+02	1.647026e+00	7.038113e+00	7.294603e+00	3.995078e-05	3.993646e-05	1.103868e+01
4.502010000000112e-05	0.000000e+00	0.000000e+00	1.103868e+02	1.831096e+00	7.406240e+00	7.294627e+00	3.994166e-05	3.993619e-05	1.103868e+01
4.502030000000379e-05	0.000000e+00	0.000000e+00	1.103868e+02	1.930737e+00	7.605531e+00	7.294636e+00	3.993622e-05	3.993605e-05	1.103868e+01
4.502070000000913e-05	0.000000e+00	0.000000e+00	1.103868e+02	1.931495e+00	7.607081e+00	7.294622e+00	3.993615e-05	3.993605e-05	1.103868e+01
4.502150000000593e-05	0.000000e+00	0.000000e+00	1.103869e+02	1.931270e+00	7.606657e+00	7.294595e+00	3.993619e-05	3.993605e-05	1.103869e+01
4.502309999999954e-05	0.000000e+00	0.000000e+00	1.103869e+02	1.931380e+00	7.606936e+00	7.294541e+00	3.993618e-05	3.993606e-05	1.103869e+01
4.542949999999935e-05	0.000000e+00	0.000000e+00	1.104025e+02	1.917100e+00	7.593420e+00	7.281064e+00	3.993757e-05	3.993745e-05	1.104026e+01
4.582949999999697e-05	0.000000e+00	0.000000e+00	1.104178e+02	1.903409e+00	7.580506e+00	7.268165e+00	3.993893e-05	3.993880e-05	1.104178e+01
4.622949999999459e-05	0.000000e+00	0.000000e+00	1.104330e+02	1.889977e+00	7.567833e+00	7.255488e+00	3.994028e-05	3.994015e-05	1.104330e+01
4.702949999998984e-05	0.000000e+00	0.000000e+00	1.104630e+02	1.863712e+00	7.543045e+00	7.230730e+00	3.994295e-05	3.994282e-05	1.104630e+01
4.822949999998272e-05	0.000000e+00	0.000000e+00	1.105073e+02	1.825194e+00	7.506735e+00	7.194431e+00	3.994689e-05	3.994676e-05	1.105073e+01
4.999000000001363e-05	0.000000e+00	0.000000e+00	1.105706e+02	1.769511e+00	7.454217e+00	7.141870e+00	3.995253e-05	3.995240e-05	1.105706e+01
4.999399999756904e-05	0.000000e+00	0.000000e+00	1.105707e+02	1.769444e+00	7.454223e+00	7.141751e+00	3.995253e-05	3.995241e-05	1.105707e+01
5.000000000000837e-05	0.000000e+00	0.000000e+00	1.105709e+02	1.099751e+00	7.454024e+00	5.802584e+00	3.990206e-05	1.529848e+00	1.105709e+01
5.001000000000311e-05	0.000000e+00	1.600000e+01	1.105708e+02	-6.114016e-01	7.453774e+00	2.380525e+00	3.977303e-05	5.439694e+00	1.105708e+01
5.003000000000646e-05	0.000000e+00	1.600000e+01	1.105702e+02	-1.801929e+00	7.453198e+00	-4.434725e-10	3.968317e-05	8.161039e+00	1.105702e+01
5.223000000000033e-05	0.000000e+00	1.600000e+01	1.104903e+02	-1.829868e+00	7.389328e+00	-4.433078e-10	3.966867e-05	8.383614e+00	1.104903e+01
5.500000001600058e-05	0.000000e+00	1.600000e+01	1.103880e+02	-1.865420e+00	7.307963e+00	-4.430988e-10	3.965025e-05	8.663774e+00	1.103880e+01
5.501000000000811e-05	0.000000e+00	1.600000e+01	1.103876e+02	-1.870080e+00	7.298602e+00	-4.430933e-10	3.965077e-05	8.664785e+00	1.103876e+01
5.501125000000051e-05	0.000000e+00	1.400000e+01	1.103876e+02	-1.868688e+00	7.301382e+00	-4.430944e-10	3.965061e-05	8.664912e+00	1.103876e+01
5.501374999999920e-05	0.000000e+00	1.000000e+01	1.103875e+02	-1.864765e+00	7.309216e+00	-4.430978e-10	3.965016e-05	8.665165e+00	1.103875e+01
5.501993731497901e-05	0.000000e+00	1.002961e-01	1.103872e+02	-1.863759e+00	7.309025e+00	-4.430865e-10	3.965017e-05	8.665791e+00	1.103872e+01
5.501993735312904e-05	0.000000e+00	1.002350e-01	1.103872e+02	-1.868210e+00	7.309023e+00	-4.430480e-10	3.965016e-05	8.665791e+00	1.103872e+01
5.501993742942912e-05	0.000000e+00	1.001129e-01	1.103872e+02	-1.797638e+00	7.309020e+00	-4.431835e-10	3.965017e-05	8.665791e+00	1.103872e+01
5.501993743181610e-05	0.000000e+00	1.001091e-01	1.103872e+02	-1.799632e+00	7.309020e+00	-4.431652e-10	3.965012e-05	8.665791e+00	1.103872e+01
5.501993743659006e-05	0.000000e+00	1.001015e-01	1.103872e+02	-1.826922e+00	7.309020e+00	-4.431366e-10	3.964996e-05	8.665791e+00	1.103872e+01
5.501993744612410e-05	0.000000e+00	1.000862e-01	1.103872e+02	-1.854574e+00	7.309019e+00	-4.431779e-10	3.964992e-05	8.665791e+00	1.103872e+01
5.501993746519218e-05	0.000000e+00	1.000557e-01	1.103872e+02	-1.790797e+00	7.309018e+00	-6.276982e-10	3.965052e-05	8.665791e+00	1.103872e+01
5.501993746900857e-05	0.000000e+00	1.000496e-01	1.103872e+02	-1.772583e+00	7.309018e+00	-6.645962e-10	3.965058e-05	8.665791e+00	1.103872e+01
5.501993747664136e-05	0.000000e+00	1.000374e-01	1.103872e+02	-1.772909e+00	7.309019e+00	-5.906634e-10	3.965041e-05	8.665791e+00	1.103872e+01
5.501993749190692e-05	0.000000e+00	1.000130e-01	1.103872e+02	-1.757118e+00	7.309018e+00	-6.578823e-10	3.965128e-05	8.665791e+00	1.103872e+01
5.501993749237877e-05	0.000000e+00	1.000122e-01	1.103872e+02	-1.711256e+00	7.309018e+00	-1.212464e-09	3.965361e-05	8.665791e+00	1.103872e+01
5.501993749247591e-05	0.000000e+00	1.000120e-01	1.103872e+02	-1.771341e+00	7.309018e+00	-2.460140e-09	3.965479e-05	8.665791e+00	1.103872e+01
5.501993749294776e-05	0.000000e+00	1.000113e-01	1.103872e+02	-2.106445e+00	7.309018e+00	-7.752411e-09	3.965752e-05	8.665791e+00	1.103872e+01
5.501993749341960e-05	0.000000e+00	1.000105e-01	1.103872e+02	-1.902344e+00	7.309018e+00	-4.873544e-09	3.965498e-05	8.665791e+00	1.103872e+01
5.501993749389145e-05	0.000000e+00	1.000098e-01	1.103872e+02	-1.902344e+00	7.309018e+00	-9.082312e-09	3.965928e-05	8.665791e+00	1.103872e+01
5.501993749436329e-05	0.000000e+00	1.000090e-01	1.103872e+02	-1.862793e+00	7.309018e+00	-1.528587e-08	3.966442e-05	8.665791e+00	1.103872e+01
5.501993749483514e-05	0.000000e+00	1.000083e-01	1.103872e+02	-1.417480e+00	7.309017e+00	-7.754462e-09	3.965652e-05	8.665791e+00	1.103872e+01
5.501993749530698e-05	0.000000e+00	1.000075e-01	1.103872e+02	-1.457520e+00	7.309017e+00	-8.870811e-10	3.964961e-05	8.665791e+00	1.103872e+01
5.501993749577883e-05	0.000000e+00	1.000068e-01	1.103872e+02	-1.694526e+00	7.309017e+00	-1.992439e-09	3.965127e-05	8.665791e+00	1.103872e+01
5.501993749587597e-05	0.000000e+00	1.000066e-01	1.103872e+02	-1.693526e+00	7.309017e+00	-2.219920e-09	3.965181e-05	8.665791e+00	1.103872e+01
5.501993749634781e-05	0.000000e+00	1.000059e-01	1.103872e+02	3.399628e-01	7.309017e+00	-1.114616e-09	3.964951e-05	8.665791e+00	1.103872e+01
5.501993749644496e-05	0.000000e+00	1.000057e-01	1.103872e+02	1.988770e+00	7.309018e+00	-2.902079e-08	3.967425e-05	8.665791e+00	1.103872e+01
5.501993749654210e-05	0.000000e+00	1.000055e-01	1.103872e+02	1.990234e+00	7.309018e+00	-5.105817e-07	4.010427e-05	8.665791e+00	1.103872e+01
5.501993749663925e-05	0.000000e+00	1.000054e-01	1.103872e+02	7.656250e-01	7.309019e+00	-1.049095e-06	4.058570e-05	8.665792e+00	1.103872e+01
5.501993749673639e-05	0.000000e+00	1.000052e-01	1.103872e+02	7.695312e-01	7.309020e+00	-6.809739e-07	4.026275e-05	8.665792e+00	1.103872e+01
5.501993749683354e-05	0.000000e+00	1.000051e-01	1.103872e+02	7.675781e-01	7.309021e+00	-1.145422e-07	3.976213e-05	8.665791e+00	1.103872e+01
5.501993749693068e-05	0.000000e+00	1.000049e-01	1.103872e+02	7.656264e-01	7.309021e+00	2.849084e-06	3.966162e-05	8.665787e+00	1.103872e+01
5.502006249692715e-05	0.000000e+00	0.000000e+00	1.103872e+02	1.803416e+00	7.308495e+00	7.334712e+00	4.586943e-04	2.573742e-03	1.103872e+01
5.502006255796166e-05	0.000000e+00	0.000000e+00	1.103872e+02	1.802240e+00	7.308558e+00	7.337406e+00	3.191083e-04	3.194050e-04	1.103872e+01
5.502006268003068e-05	0.000000e+00	0.000000e+00	1.103872e+02	1.801105e+00	7.308691e+00	7.340882e+00	3.993612e-05	3.994513e-05	1.103872e+01
5.502006341244481e-05	0.000000e+00	0.000000e+00	1.103872e+02	1.815039e+00	7.308730e+00	7.360249e+00	3.993611e-05	3.994468e-05	1.103872e+01
5.502006438901086e-05	0.000000e+00	0.000000e+00	1.103872e+02	1.827557e+00	7.308776e+00	7.384126e+00	3.993611e-05	3.994409e-05	1.103872e+01
5.502006634212908e-05	0.000000e+00	0.000000e+00	1.103872e+02	1.847879e+00	7.308847e+00	7.425484e+00	3.993611e-05	3.994296e-05	1.103872e+01
5.502007024837940e-05	0.000000e+00	0.000000e+00	1.103872e+02	1.878124e+00	7.308932e+00	7.486112e+00	3.993610e-05	3.994099e-05	1.103872e+01
5.502007806088005e-05	0.000000e+00	0.000000e+00	1.103872e+02	1.910255e+00	7.309001e+00	7.550413e+00	3.993609e-05	3.993846e-05	1.103872e+01
5.502009368588134e-05	0.000000e+00	0.000000e+00	1.103872e+02	1.929907e+00	7.309032e+00	7.589539e+00	3.993609e-05	3.993663e-05	1.103872e+01
5.502012493588393e-05	0.000000e+00	0.000000e+00	1.103872e+02	1.934085e+00	7.309036e+00	7.597837e+00	3.993609e-05	3.993617e-05	1.103872e+01
5.502018743588910e-05	0.000000e+00	0.000000e+00	1.103872e+02	1.933713e+00	7.309033e+00	7.597130e+00	3.993609e-05	3.993621e-05	1.103872e+01
5.502106243589211e-05	0.000000e+00	0.000000e+00	1.103873e+02	1.933752e+00	7.309002e+00	7.597338e+00	3.993609e-05	3.993621e-05	1.103873e+01
5.527606243588279e-05	0.000000e+00	0.000000e+00	1.103971e+02	1.924342e+00	7.300091e+00	7.588382e+00	3.993697e-05	3.993708e-05	1.103971e+01
5.553206243588682e-05	0.000000e+00	0.000000e+00	1.104069e+02	1.915153e+00	7.291395e+00	7.579676e+00	3.993784e-05	3.993796e-05	1.104069e+01
5.593206243588444e-05	0.000000e+00	0.000000e+00	1.104222e+02	1.901127e+00	7.278137e+00	7.566387e+00	3.993920e-05	3.993931e-05	1.104222e+01
5.633206243588207e-05	0.000000e+00	0.000000e+00	1.104373e+02	1.887437e+00	7.265208e+00	7.553437e+00	3.994055e-05	3.994066e-05	1.104373e+01
5.673206243587969e-05	0.000000e+00	0.000000e+00	1.104524e+02	1.874037e+00	7.252563e+00	7.540781e+00	3.994189e-05	3.994200e-05	1.104524e+01
5.753206243587494e-05	0.000000e+00	0.000000e+00	1.104822e+02	1.847830e+00	7.227848e+00	7.516059e+00	3.994453e-05	3.994465e-05	1.104822e+01
5.873206243586782e-05	0.000000e+00	0.000000e+00	1.105260e+02	1.809359e+00	7.191574e+00	7.479780e+00	3.994844e-05	3.994855e-05	1.105260e+01
5.999000000003751e-05	0.000000e+00	0.000000e+00	1.105711e+02	1.769519e+00	7.153989e+00	7.442193e+00	3.995244e-05	3.995256e-05	1.105711e+01
6.000000000001837e-05	2.220446e-08	0.000000e+00	1.105714e+02	1.768792e+00	7.153691e+00	7.441073e+00	3.994643e-05	3.994660e-05	1.105714e+01
6.000100000001785e-05	1.600000e+00	0.000000e+00	1.105714e+02	-6.155100e-01	2.384564e+00	7.441570e+00	5.448999e+00	3.977078e-05	1.105714e+01
6.000300000001679e-05	4.800000e+00	0.000000e+00	1.105713e+02	-1.807679e+00	-4.434688e-10	7.441780e+00	8.173631e+00	3.968285e-05	1.105713e+01
6.000999999999923e-05	1.600000e+01	0.000000e+00	1.105711e+02	-1.807765e+00	-4.435215e-10	7.441577e+00	8.174339e+00	3.968280e-05	1.105711e+01
6.281919999977237e-05	1.600000e+01	0.000000e+00	1.104685e+02	-1.843692e+00	-4.432575e-10	7.359465e+00	8.458531e+00	3.966424e-05	1.104685e+01
6.501000000000423e-05	1.600000e+01	0.000000e+00	1.103871e+02	-1.871892e+00	-4.430917e-10	7.294925e+00	8.680100e+00	3.964963e-05	1.103871e+01
6.501993225097036e-05	1.083985e-01	0.000000e+00	1.103867e+02	-1.871753e+00	-4.430922e-10	7.294634e+00	8.681105e+00	3.964956e-05	1.103867e+01
6.501993426512309e-05	1.051758e-01	0.000000e+00	1.103867e+02	-1.873898e+00	-4.430852e-10	7.294633e+00	8.681105e+00	3.964957e-05	1.103867e+01
6.501993463133016e-05	1.045899e-01	0.000000e+00	1.103867e+02	-1.868066e+00	-4.430838e-10	7.294633e+00	8.681105e+00	3.964957e-05	1.103867e+01
6.501993630979308e-05	1.019043e-01	0.000000e+00	1.103867e+02	-1.880192e+00	-4.430885e-10	7.294630e+00	8.681105e+00	3.964957e-05	1.103867e+01
6.501993705747278e-05	1.007081e-01	0.000000e+00	1.103867e+02	-1.877636e+00	-4.430958e-10	7.294630e+00	8.681105e+00	3.964959e-05	1.103867e+01
6.501993714902454e-05	1.005616e-01	0.000000e+00	1.103867e+02	-1.873174e+00	-4.431061e-10	7.294626e+00	8.681105e+00	3.964960e-05	1.103867e+01
6.501993727109356e-05	1.003663e-01	0.000000e+00	1.103867e+02	-1.904092e+00	-4.433092e-10	7.294626e+00	8.681105e+00	3.964961e-05	1.103867e+01
6.501993727490996e-05	1.003601e-01	0.000000e+00	1.103867e+02	-1.899424e+00	-4.433862e-10	7.294625e+00	8.681105e+00	3.964962e-05	1.103867e+01
6.501993728254274e-05	1.003479e-01	0.000000e+00	1.103867e+02	-1.872355e+00	-4.434531e-10	7.294626e+00	8.681105e+00	3.964965e-05	1.103867e+01
6.501993729780831e-05	1.003235e-01	0.000000e+00	1.103867e+02	-1.848808e+00	-4.432388e-10	7.294627e+00	8.681105e+00	3.964969e-05	1.103867e+01
6.501993732832556e-05	1.002747e-01	0.000000e+00	1.103867e+02	-1.865672e+00	-4.431056e-10	7.294629e+00	8.681105e+00	3.964965e-05	1.103867e+01
6.501993738936007e-05	1.001770e-01	0.000000e+00	1.103867e+02	-1.931153e+00	-1.087407e-09	7.294629e+00	8.681105e+00	3.964999e-05	1.103867e+01
6.501993739127521e-05	1.001740e-01	0.000000e+00	1.103867e+02	-1.963867e+00	-1.883139e-09	7.294629e+00	8.681105e+00	3.965065e-05	1.103867e+01
6.501993739319034e-05	1.001709e-01	0.000000e+00	1.103867e+02	-1.954102e+00	-2.658578e-09	7.294629e+00	8.681105e+00	3.965134e-05	1.103867e+01
6.501993739510548e-05	1.001678e-01	0.000000e+00	1.103867e+02	-1.824219e+00	-8.861366e-09	7.294629e+00	8.681105e+00	3.965701e-05	1.103867e+01
6.501993739702061e-05	1.001648e-01	0.000000e+00	1.103867e+02	-1.723442e+00	-1.484226e-08	7.294628e+00	8.681105e+00	3.966235e-05	1.103867e+01
